Date,Visiting,Home,Initial Call,Challenging Team,Result,Placeholder,Outcome,Period,Time,Link
11/28/21,GSW,LAC,Defensive Foul,GSW,Challenge,,Won,3,07:50.0,https://videos.nba.com/nba/official-replay/media/trigger16_gswlac_1_112821_approved_1280x720.mp4
11/28/21,MIL,IND,Offensive Foul,IND,Challenge,,Lost,2,01:30.0,https://videos.nba.com/nba/official-replay/media/trigger16_milind_1_112821_approved_1280x720.mp4
11/28/21,BOS,TOR,Defensive Foul,TOR,Challenge,,Won,1,09:53.0,https://videos.nba.com/nba/official-replay/media/trigger16_bostor_1_112821_approved_1280x720.mp4
11/28/21,DET,LAL,Defensive Foul,LAL,Challenge,,Lost,4,00:16.7,https://videos.nba.com/nba/official-replay/media/trigger16_detlal_1_112821_approved_1280x720.mp4
11/29/21,DEN,MIA,Offensive Foul,DEN,Challenge,,Won,1,09:55.0,https://videos.nba.com/nba/official-replay/media/trigger16_denmia_1_112921_approved_1280x720.mp4
11/29/21,OKC,HOU,Defensive Foul,OKC,Challenge,,Lost,4,09:11.0,https://videos.nba.com/nba/official-replay/media/trigger16_okchou_1_112921_approved_1280x720.mp4
11/29/21,OKC,HOU,Away Team Possession,HOU,Challenge,,Won,4,03:11.0,https://videos.nba.com/nba/official-replay/media/trigger17_okchou_1_112921_approved_1280x720.mp4
11/29/21,WAS,SAS,Defensive Foul,SAS,Challenge,,Lost,3,01:20.0,https://videos.nba.com/nba/official-replay/media/trigger16_wassas_1_112921_approved_1280x720.mp4
11/29/21,POR,UTA,Defensive Foul,UTA,Challenge,,Won,3,08:44.0,https://videos.nba.com/nba/official-replay/media/trigger16_poruta_1_112921_approved_1280x720.mp4
11/29/21,NOP,LAC,Offensive Foul,LAC,Challenge,,Won,4,07:21.0,https://videos.nba.com/nba/official-replay/media/trigger16_noplac_1_112921_approved_1280x720.mp4
11/30/21,NYK,BKN,Defensive Foul,NYK,Challenge,,Lost,4,05:47.0,https://videos.nba.com/nba/official-replay/media/trigger16_nykbkn_1_113021_approved_1280x720.mp4
11/30/21,MEM,TOR,Defensive Foul,TOR,Challenge,,Lost,4,05:48.0,https://videos.nba.com/nba/official-replay/media/trigger16_memtor_1_113021_approved_1280x720.mp4
11/30/21,GSW,PHX,Defensive Foul,PHX,Challenge,,Lost,4,10:31.0,https://videos.nba.com/nba/official-replay/media/trigger16_gswphx_1_113021_approved_1280x720.mp4
11/30/21,LAL,SAC,Defensive Foul,SAC,Challenge,,Lost,4,09:00.0,https://videos.nba.com/nba/official-replay/media/trigger16_lalsac_1_113021_approved_1280x720.mp4
11/30/21,DET,POR,Offensive Foul,DET,Challenge,,Lost,4,04:23.0,https://videos.nba.com/nba/official-replay/media/trigger16_detpor_1_113021_approved_1280x720.mp4
12/1/21,DEN,ORL,Defensive Foul,ORL,Challenge,,Lost,3,05:44.0,https://videos.nba.com/nba/official-replay/media/trigger16_denorl_1_120121_approved_1280x720.mp4
12/1/21,MIN,WAS,Offensive Foul,MIN,Challenge,,Won,3,05:05.0,https://videos.nba.com/nba/official-replay/media/trigger16_minwas_1_120121_approved_1280x720.mp4
12/1/21,CLE,MIA,Defensive Foul,MIA,Challenge,,Lost,3,05:14.0,https://videos.nba.com/nba/official-replay/media/trigger16_clemia_1_120121_approved_1280x720.mp4
12/1/21,DEN,ORL,Defensive Foul,DEN,Challenge,,Lost,4,07:20.0,https://videos.nba.com/nba/official-replay/media/trigger16_denorl_2_120121_approved_1280x720.mp4
12/1/21,MIN,WAS,Defensive Foul,WAS,Challenge,,Won,4,04:11.0,https://videos.nba.com/nba/official-replay/media/trigger16_minwas_2_120121_approved_1280x720.mp4
12/1/21,HOU,OKC,Defensive Foul,OKC,Challenge,,Lost,3,11:30.0,https://videos.nba.com/nba/official-replay/media/trigger16_houokc_1_120121_approved_1280x720.mp4
12/1/21,PHI,BOS,Defensive Foul,PHI,Challenge,,Lost,4,04:18.0,https://videos.nba.com/nba/official-replay/media/trigger16_phibos_1_120121_approved_1280x720.mp4
12/1/21,CHA,MIL,Offensive Foul,MIL,Challenge,,Won,4,04:49.0,https://videos.nba.com/nba/official-replay/media/trigger16_chamil_1_120121_approved_1280x720.mp4
12/2/21,CHI,NYK,Defensive Foul,NYK,Challenge,,Won,3,04:04.0,https://videos.nba.com/nba/official-replay/media/trigger16_chinyk_1_120221_approved_1280x720.mp4
12/2/21,MIL,TOR,Defensive Foul,TOR,Challenge,,Won,4,10:25.0,https://videos.nba.com/nba/official-replay/media/trigger16_miltor_1_120221_approved_1280x720.mp4
12/2/21,MIL,TOR,Defensive Foul,MIL,Challenge,,Won,4,00:43.3,https://videos.nba.com/nba/official-replay/media/trigger16_miltor_2_120221_approved_1280x720.mp4
12/3/21,MIN,BKN,Offensive Foul,BKN,Challenge,,Won,2,07:04.0,https://videos.nba.com/nba/official-replay/media/trigger16_minbkn_1_120321_approved_1280x720.mp4
12/3/21,ORL,HOU,Defensive Foul,HOU,Challenge,,Won,2,04:29.0,https://videos.nba.com/nba/official-replay/media/trigger16_orlhou_1_120321_approved_1280x720.mp4
12/3/21,MIA,IND,Defensive Foul,IND,Challenge,,Won,4,03:26.0,https://videos.nba.com/nba/official-replay/media/trigger16_miaind_1_120321_approved_1280x720.mp4
12/3/21,MIA,IND,Home Team Possession,MIA,Challenge,,Won,4,00:42.8,https://videos.nba.com/nba/official-replay/media/trigger17_miaind_1_120321_approved_1280x720.mp4
12/3/21,PHI,ATL,Defensive Foul,ATL,Challenge,,Lost,3,00:11.7,https://videos.nba.com/nba/official-replay/media/trigger16_phiatl_1_120321_approved_1280x720.mp4
12/3/21,BOS,UTA,Defensive Foul,UTA,Challenge,,Won,2,08:13.0,https://videos.nba.com/nba/official-replay/media/trigger16_bosuta_1_120321_approved_1280x720.mp4
12/3/21,NOP,DAL,Offensive Foul,NOP,Challenge,,Lost,4,08:04.0,https://videos.nba.com/nba/official-replay/media/trigger16_nopdal_1_120321_approved_1280x720.mp4
12/3/21,NOP,DAL,Defensive Foul,DAL,Challenge,,Lost,4,02:01.0,https://videos.nba.com/nba/official-replay/media/trigger16_nopdal_2_120321_approved_1280x720.mp4
12/3/21,PHX,GSW,Defensive Foul,GSW,Challenge,,Lost,3,10:19.0,https://videos.nba.com/nba/official-replay/media/trigger16_phxgsw_1_120321_approved_1280x720.mp4
12/4/21,SAS,GSW,Defensive Foul,GSW,Challenge,,Lost,4,01:05.0,https://videos.nba.com/nba/official-replay/media/trigger16_sasgsw_1_120421_approved_1280x720.mp4
12/4/21,MEM,DAL,Away Team Possession,DAL,Challenge,,Lost,4,01:42.0,https://videos.nba.com/nba/official-replay/media/trigger17_memdal_1_120421_approved_1280x720.mp4
12/4/21,LAC,SAC,Loose Ball Foul,LAC,Challenge,,Won,4,00:32.2,https://videos.nba.com/nba/official-replay/media/trigger16_lacsac_1_120421_approved_1280x720.mp4
12/5/21,UTA,CLE,Defensive Foul,CLE,Challenge,,Lost,2,00:24.0,https://videos.nba.com/nba/official-replay/media/trigger16_utacle_1_120521_approved_1280x720.mp4
12/5/21,WAS,TOR,Defensive Foul,WAS,Challenge,,Lost,4,08:15.0,https://videos.nba.com/nba/official-replay/media/trigger16_wastor_1_120521_approved_1280x720.mp4
12/5/21,CHA,ATL,Home Team Possession,CHA,Challenge,,Lost,4,00:26.8,https://videos.nba.com/nba/official-replay/media/trigger17_chaatl_1_120521_approved_1280x720.mp4
12/5/21,NOP,HOU,Defensive Foul,NOP,Challenge,,Lost,3,01:28.0,https://videos.nba.com/nba/official-replay/media/trigger16_nophou_1_120521_approved_1280x720.mp4
12/6/21,WAS,IND,Defensive Foul,IND,Challenge,,Lost,3,02:18.0,https://videos.nba.com/nba/official-replay/media/trigger16_wasind_1_120621_approved_1280x720.mp4
12/6/21,ATL,MIN,Defensive Foul,MIN,Challenge,,Lost,2,03:58.0,https://videos.nba.com/nba/official-replay/media/trigger16_atlmin_1_120621_approved_1280x720.mp4
12/6/21,SAS,PHX,Defensive Foul,SAS,Challenge,,Won,2,00:00.3,https://videos.nba.com/nba/official-replay/media/trigger16_sasphx_1_120621_approved_1280x720.mp4
12/6/21,CLE,MIL,Home Team Possession,CLE,Challenge,,Won,4,06:26.0,https://videos.nba.com/nba/official-replay/media/trigger17_clemil_1_120621_approved_1280x720.mp4
12/7/21,BKN,DAL,Defensive Foul,BKN,Challenge,,Won,4,00:50.2,https://videos.nba.com/nba/official-replay/media/trigger16_bkndal_1_120721_approved_1280x720.mp4
12/8/21,PHI,CHA,Defensive Foul,CHA,Challenge,,Won,2,06:40.0,https://videos.nba.com/nba/official-replay/media/trigger16_phicha_1_120821_approved_1280x720.mp4
12/8/21,CHI,CLE,Home Team Possession,CHI,Challenge,,Won,3,02:49.0,https://videos.nba.com/nba/official-replay/media/trigger17_chicle_1_120821_approved_1280x720.mp4
12/8/21,OKC,TOR,Defensive Foul,TOR,Challenge,,Won,3,08:17.0,https://videos.nba.com/nba/official-replay/media/trigger16_okctor_1_120821_approved_1280x720.mp4
12/8/21,WAS,DET,Defensive Foul,DET,Challenge,,Won,1,01:31.0,https://videos.nba.com/nba/official-replay/media/trigger16_wasdet_2_120821_approved_1280x720.mp4
12/8/21,WAS,DET,Defensive Foul,WAS,Challenge,,Won,4,01:10.0,https://videos.nba.com/nba/official-replay/media/trigger16_wasdet_3_120821_approved_1280x720.mp4
12/8/21,BKN,HOU,Defensive Foul,HOU,Challenge,,Lost,3,09:30.0,https://videos.nba.com/nba/official-replay/media/trigger16_bknhou_1_120821_approved_1280x720.mp4
12/8/21,DEN,NOP,Defensive Foul,NOP,Challenge,,Lost,4,01:29.0,https://videos.nba.com/nba/official-replay/media/trigger16_dennop_1_120821_approved_1280x720.mp4
12/8/21,DAL,MEM,Defensive Foul,DAL,Challenge,,Won,4,03:08.0,https://videos.nba.com/nba/official-replay/media/trigger16_dalmem_1_120821_approved_1280x720.mp4
12/8/21,ORL,SAC,Defensive Foul,ORL,Challenge,,Lost,4,11:17.0,https://videos.nba.com/nba/official-replay/media/trigger16_orlsac_1_120821_approved_1280x720.mp4
12/8/21,BOS,LAC,Home Team Possession,BOS,Challenge,,Won,4,01:29.0,https://videos.nba.com/nba/official-replay/media/trigger17_boslac_1_120821_approved_1280x720.mp4
12/10/21,MIL,HOU,Defensive Foul,MIL,Challenge,,Lost,2,01:56.0,https://videos.nba.com/nba/official-replay/media/trigger16_milhou_1_121021_approved_1280x720.mp4
12/10/21,SAC,CHA,Defensive Foul,SAC,Challenge,,Lost,4,00:05.5,https://videos.nba.com/nba/official-replay/media/trigger16_saccha_1_121021_approved_1280x720.mp4
12/10/21,NYK,TOR,Home Team Possession,NYK,Challenge,,Won,4,00:51.2,https://videos.nba.com/nba/official-replay/media/trigger17_nyktor_1_121021_approved_1280x720.mp4
12/10/21,MIL,HOU,Defensive Foul,HOU,Challenge,,Lost,3,03:00.0,https://videos.nba.com/nba/official-replay/media/trigger16_milhou_2_121021_approved_1280x720.mp4
12/10/21,DET,NOP,Defensive Foul,DET,Challenge,,Won,4,07:43.0,https://videos.nba.com/nba/official-replay/media/trigger16_detnop_1_121021_approved_1280x720.mp4
12/11/21,UTA,WAS,Defensive Foul,UTA,Challenge,,Lost,3,07:59.0,https://videos.nba.com/nba/official-replay/media/trigger16_utawas_1_121121_approved_1280x720.mp4
12/11/21,GSW,PHI,Offensive Foul,GSW,Challenge,,Lost,3,08:27.0,https://videos.nba.com/nba/official-replay/media/trigger16_gswphi_1_121121_approved_1280x720.mp4
12/11/21,HOU,MEM,Defensive Foul,MEM,Challenge,,Lost,4,03:53.0,https://videos.nba.com/nba/official-replay/media/trigger16_houmem_1_121121_approved_1280x720.mp4
12/11/21,HOU,MEM,Home Team Possession,HOU,Challenge,,Won,4,01:33.0,https://videos.nba.com/nba/official-replay/media/trigger17_houmem_1_121121_approved_1280x720.mp4
12/11/21,GSW,PHI,Defensive Foul,PHI,Challenge,,Won,4,02:07.0,https://videos.nba.com/nba/official-replay/media/trigger16_gswphi_2_121121_approved_1280x720.mp4
12/12/21,BKN,DET,Offensive Foul,BKN,Challenge,,Won,2,10:01.0,https://videos.nba.com/nba/official-replay/media/trigger16_bkndet_1_121221_approved_1280x720.mp4
12/13/21,GSW,IND,Defensive Foul,GSW,Challenge,,Lost,3,00:14.7,https://videos.nba.com/nba/official-replay/media/trigger16_gswind_1_121321_approved_1280x720.mp4
12/13/21,HOU,ATL,Offensive Foul,ATL,Challenge,,Won,4,00:49.0,https://videos.nba.com/nba/official-replay/media/trigger16_houatl_1_121321_approved_1280x720.mp4
12/13/21,CHA,DAL,Defensive Foul,DAL,Challenge,,Won,4,09:58.0,https://videos.nba.com/nba/official-replay/media/trigger16_chadal_1_121321_approved_1280x720.mp4
12/13/21,WAS,DEN,Defensive Foul,DEN,Challenge,,Lost,4,08:23.0,https://videos.nba.com/nba/official-replay/media/trigger16_wasden_1_121321_approved_1280x720.mp4
12/13/21,PHX,LAC,Offensive Foul,LAC,Challenge,,Won,2,01:23.0,https://videos.nba.com/nba/official-replay/media/trigger16_phxlac_1_121321_approved_1280x720.mp4
12/14/21,TOR,BKN,Defensive Foul,TOR,Challenge,,Won,4,01:10.0,https://videos.nba.com/nba/official-replay/media/trigger16_torbkn_1_121421_approved_1280x720.mp4
12/14/21,TOR,BKN,Defensive Foul,BKN,Challenge,,Lost,5,00:52.7,https://videos.nba.com/nba/official-replay/media/trigger16_torbkn_2_121421_approved_1280x720.mp4
12/15/21,LAL,DAL,Defensive Foul,DAL,Challenge,,Lost,2,01:05.0,https://videos.nba.com/nba/official-replay/media/trigger16_laldal_1_121521_approved_1280x720.mp4
12/15/21,NOP,OKC,Defensive Foul,NOP,Challenge,,Lost,4,09:02.0,https://videos.nba.com/nba/official-replay/media/trigger16_nopokc_1_121521_approved_1280x720.mp4
12/15/21,NOP,OKC,Defensive Foul,OKC,Challenge,,Won,4,06:58.0,https://videos.nba.com/nba/official-replay/media/trigger16_nopokc_2_121521_approved_1280x720.mp4
12/15/21,MIN,DEN,Defensive Foul,DEN,Challenge,,Lost,3,08:29.0,https://videos.nba.com/nba/official-replay/media/trigger16_minden_1_121521_approved_1280x720.mp4
12/15/21,MEM,POR,Defensive Foul,POR,Challenge,,Won,2,01:16.0,https://videos.nba.com/nba/official-replay/media/trigger16_mempor_1_121521_approved_1280x720.mp4
12/15/21,WAS,SAC,Defensive Foul,SAC,Challenge,,Lost,4,11:51.0,https://videos.nba.com/nba/official-replay/media/trigger16_wassac_1_121521_approved_1280x720.mp4
12/16/21,DET,IND,Defensive Foul,IND,Challenge,,Won,3,06:47.0,https://videos.nba.com/nba/official-replay/media/trigger16_detind_1_121621_approved_1280x720.mp4
12/16/21,DET,IND,Defensive Foul,DET,Challenge,,Won,4,04:46.0,https://videos.nba.com/nba/official-replay/media/trigger16_detind_2_121621_approved_1280x720.mp4
12/16/21,NYK,HOU,Defensive Foul,HOU,Challenge,,Lost,3,00:15.1,https://videos.nba.com/nba/official-replay/media/trigger16_nykhou_1_121621_approved_1280x720.mp4
12/16/21,NYK,HOU,Home Team Possession,NYK,Challenge,,Lost,4,03:43.0,https://videos.nba.com/nba/official-replay/media/trigger17_nykhou_1_121621_approved_1280x720.mp4
12/17/21,MIA,ORL,Away Team Possession,ORL,Challenge,,Won,4,01:48.0,https://videos.nba.com/nba/official-replay/media/trigger17_miaorl_1_121721_approved_1280x720.mp4
12/17/21,MIL,NOP,Offensive Foul,MIL,Challenge,,Won,4,06:56.0,https://videos.nba.com/nba/official-replay/media/trigger16_milnop_1_121721_approved_1280x720.mp4
12/17/21,SAS,UTA,Defensive Foul,UTA,Challenge,,Won,3,00:50.3,https://videos.nba.com/nba/official-replay/media/trigger16_sasuta_1_121721_approved_1280x720.mp4
12/17/21,CHA,POR,Defensive Foul,POR,Challenge,,Lost,4,06:27.0,https://videos.nba.com/nba/official-replay/media/trigger16_chapor_1_121721_approved_1280x720.mp4
12/18/21,ORL,BKN,Offensive Foul,ORL,Challenge,,Lost,2,01:54.0,https://videos.nba.com/nba/official-replay/media/trigger16_orlbkn_1_121821_approved_1280x720.mp4
12/18/21,NYK,BOS,Away Team Possession,BOS,Challenge,,Won,4,05:24.0,https://videos.nba.com/nba/official-replay/media/trigger17_nykbos_1_121821_approved_1280x720.mp4
12/18/21,WAS,UTA,Defensive Foul,WAS,Challenge,,Lost,4,01:24.0,https://videos.nba.com/nba/official-replay/media/trigger16_wasuta_1_121821_approved_1280x720.mp4
12/19/21,SAS,SAC,Goaltending,SAC,Challenge,,Won,4,08:59.0,https://videos.nba.com/nba/official-replay/media/trigger18_sassac_1_121921_approved_1280x720.mp4
12/19/21,MIA,DET,Defensive Foul,MIA,Challenge,,Lost,4,00:39.1,https://videos.nba.com/nba/official-replay/media/trigger16_miadet_1_121921_approved_1280x720.mp4
12/19/21,DAL,MIN,Home Team Possession,DAL,Challenge,,Won,2,03:41.0,https://videos.nba.com/nba/official-replay/media/trigger17_dalmin_1_121921_approved_1280x720.mp4
12/19/21,LAL,CHI,Defensive Foul,LAL,Challenge,,Lost,4,07:38.0,https://videos.nba.com/nba/official-replay/media/trigger16_lalchi_1_121921_approved_1280x720.mp4
12/20/21,PHI,BOS,Away Team Possession,BOS,Challenge,,Won,4,08:46.0,https://videos.nba.com/nba/official-replay/media/trigger17_phibos_1_122021_approved_1280x720.mp4
12/20/21,PHI,BOS,Defensive Foul,PHI,Challenge,,Lost,4,02:21.0,https://videos.nba.com/nba/official-replay/media/trigger16_phibos_1_122021_approved_1280x720.mp4
12/20/21,SAC,GSW,Defensive Foul,GSW,Challenge,,Won,4,07:22.0,https://videos.nba.com/nba/official-replay/media/trigger16_sacgsw_1_122021_approved_1280x720.mp4
12/21/21,POR,NOP,Defensive Foul,NOP,Challenge,,Lost,4,01:21.0,https://videos.nba.com/nba/official-replay/media/trigger16_pornop_1_122121_approved_1280x720.mp4
12/22/21,HOU,MIL,Defensive Foul,MIL,Challenge,,Won,2,00:25.2,https://videos.nba.com/nba/official-replay/media/trigger16_houmil_1_122221_approved_1280x720.mp4
12/22/21,CLE,BOS,Away Team Possession,BOS,Challenge,,Won,4,02:26.0,https://videos.nba.com/nba/official-replay/media/trigger17_clebos_1_122221_approved_1280x720.mp4
12/23/21,WAS,NYK,Defensive Foul,WAS,Challenge,,Lost,3,03:31.0,https://videos.nba.com/nba/official-replay/media/trigger16_wasnyk_1_122321_approved_1280x720.mp4
12/23/21,ATL,PHI,Loose Ball Foul,ATL,Challenge,,Lost,4,00:29.4,https://videos.nba.com/nba/official-replay/media/trigger16_atlphi_1_122321_approved_1280x720.mp4
12/23/21,MIL,DAL,Offensive Foul,DAL,Challenge,,Won,3,01:15.0,https://videos.nba.com/nba/official-replay/media/trigger16_mildal_1_122321_approved_1280x720.mp4
12/23/21,OKC,PHX,Defensive Foul,PHX,Challenge,,Lost,4,01:17.0,https://videos.nba.com/nba/official-replay/media/trigger16_okcphx_1_122321_approved_1280x720.mp4
12/25/21,BOS,MIL,Defensive Foul,BOS,Challenge,,Lost,3,08:47.0,https://videos.nba.com/nba/official-replay/media/trigger16_bosmil_1_122521_approved_1280x720.mp4
12/25/21,BOS,MIL,Away Team Possession,MIL,Challenge,,Won,4,00:08.0,https://videos.nba.com/nba/official-replay/media/trigger17_bosmil_1_122521_approved_1280x720.mp4
12/25/21,BKN,LAL,Defensive Foul,BKN,Challenge,,Lost,2,00:03.7,https://videos.nba.com/nba/official-replay/media/trigger16_bknlal_1_122521_approved_1280x720.mp4
12/25/21,DAL,UTA,Defensive Foul,UTA,Challenge,,Lost,2,05:46.0,https://videos.nba.com/nba/official-replay/media/trigger16_daluta_1_122521_approved_1280x720.mp4
12/26/21,DET,SAS,Defensive Foul,SAS,Challenge,,Won,2,09:37.0,https://videos.nba.com/nba/official-replay/media/trigger16_detsas_1_122621_approved_1280x720.mp4
12/26/21,PHI,WAS,Defensive Foul,WAS,Challenge,,Lost,3,00:01.1,https://videos.nba.com/nba/official-replay/media/trigger16_phiwas_1_122621_approved_1280x720.mp4
12/26/21,DET,SAS,Defensive Foul,DET,Challenge,,Won,3,01:06.0,https://videos.nba.com/nba/official-replay/media/trigger16_detsas_2_122621_approved_1280x720.mp4
12/27/21,DAL,POR,Defensive Foul,DAL,Challenge,,Lost,4,06:29.0,https://videos.nba.com/nba/official-replay/media/trigger16_dalpor_1_122721_approved_1280x720.mp4
12/28/21,NYK,MIN,Defensive Foul,MIN,Challenge,,Won,2,02:09.0,https://videos.nba.com/nba/official-replay/media/trigger16_nykmin_1_122821_approved_1280x720.mp4
12/28/21,MIL,ORL,Defensive Foul,ORL,Challenge,,Lost,4,11:06.0,https://videos.nba.com/nba/official-replay/media/trigger16_milorl_1_122821_approved_1280x720.mp4
12/28/21,CLE,NOP,Defensive Foul,NOP,Challenge,,Lost,3,09:20.0,https://videos.nba.com/nba/official-replay/media/trigger16_clenop_1_122821_approved_1280x720.mp4
12/28/21,NYK,MIN,Defensive Foul,NYK,Challenge,,Lost,3,07:14.0,https://videos.nba.com/nba/official-replay/media/trigger16_nykmin_2_122821_approved_1280x720.mp4
12/28/21,WAS,MIA,Defensive Foul,WAS,Challenge,,Lost,4,01:03.0,https://videos.nba.com/nba/official-replay/media/trigger16_wasmia_1_122821_approved_1280x720.mp4
12/28/21,PHI,TOR,Defensive Foul,TOR,Challenge,,Lost,4,01:20.0,https://videos.nba.com/nba/official-replay/media/trigger16_phitor_1_122821_approved_1280x720.mp4
12/28/21,PHI,TOR,Home Team Possession,PHI,Challenge,,Won,4,00:07.0,https://videos.nba.com/nba/official-replay/media/trigger17_phitor_1_122821_approved_1280x720.mp4
12/28/21,LAL,HOU,Goaltending,LAL,Challenge,,Won,4,02:38.0,https://videos.nba.com/nba/official-replay/media/trigger18_lalhou_1_122821_approved_1280x720.mp4
12/28/21,DEN,GSW,Defensive Foul,DEN,Challenge,,Lost,4,04:15.0,https://videos.nba.com/nba/official-replay/media/trigger16_dengsw_1_122821_approved_1280x720.mp4
12/28/21,NYK,DET,Defensive Foul,NYK,Challenge,,Won,4,04:26.0,https://videos.nba.com/nba/official-replay/media/trigger16_nykdet_1_122921_approved_1280x720.mp4
12/29/21,LAC,BOS,Defensive Foul,LAC,Challenge,,Won,4,07:29.0,https://videos.nba.com/nba/official-replay/media/trigger16_lacbos_1_122921_approved_1280x720.mp4
12/29/21,LAL,MEM,Defensive Foul,MEM,Challenge,,Won,4,01:34.0,https://videos.nba.com/nba/official-replay/media/trigger16_lalmem_1_122921_approved_1280x720.mp4
12/29/21,UTA,POR,Offensive Foul,UTA,Challenge,,Won,4,05:28.0,https://videos.nba.com/nba/official-replay/media/trigger16_utapor_1_122921_approved_1280x720.mp4
12/30/21,MIL,ORL,Defensive Foul,MIL,Challenge,,Lost,4,01:52.0,https://videos.nba.com/nba/official-replay/media/trigger16_milorl_1_123021_approved_1280x720.mp4
12/31/21,PHX,BOS,Defensive Foul,PHX,Challenge,,Lost,4,04:08.0,https://videos.nba.com/nba/official-replay/media/trigger16_phxbos_1_123121_approved_1280x720.mp4
12/31/21,ATL,CLE,Offensive Foul,CLE,Challenge,,Lost,3,00:32.8,https://videos.nba.com/nba/official-replay/media/trigger16_atlcle_1_123121_approved_1280x720.mp4
12/31/21,ATL,CLE,Defensive Foul,ATL,Challenge,,Lost,4,10:10.0,https://videos.nba.com/nba/official-replay/media/trigger16_atlcle_2_123121_approved_1280x720.mp4
12/31/21,POR,LAL,Defensive Foul,LAL,Challenge,,Won,2,08:12.0,https://videos.nba.com/nba/official-replay/media/trigger16_porlal_1_123121_approved_1280x720.mp4
1/1/22,NOP,MIL,Defensive Foul,MIL,Challenge,,Lost,4,08:23.0,https://videos.nba.com/nba/official-replay/media/trigger16_nopmil_1_010122_approved_1280x720.mp4
1/1/22,DEN,HOU,Defensive Foul,DEN,Challenge,,Lost,3,03:43.0,https://videos.nba.com/nba/official-replay/media/trigger16_denhou_1_010122_approved_1280x720.mp4
1/1/22,CHI,WAS,Defensive Foul,CHI,Challenge,,Lost,4,01:29.0,https://videos.nba.com/nba/official-replay/media/trigger16_chiwas_1_010122_approved_1280x720.mp4
1/1/22,CHI,WAS,Defensive Foul,WAS,Challenge,,Lost,4,00:49.2,https://videos.nba.com/nba/official-replay/media/trigger16_chiwas_2_010122_approved_1280x720.mp4
1/1/22,LAC,BKN,Defensive Foul,LAC,Challenge,,Lost,4,01:56.0,https://videos.nba.com/nba/official-replay/media/trigger16_lacbkn_1_010122_approved_1280x720.mp4
1/2/22,MIA,SAC,Offensive Foul,SAC,Challenge,,Won,2,04:24.0,https://videos.nba.com/nba/official-replay/media/trigger16_miasac_1_010222_approved_1280x720.mp4
1/2/22,ORL,BOS,Defensive Foul,BOS,Challenge,,Won,4,02:26.0,https://videos.nba.com/nba/official-replay/media/trigger16_orlbos_1_010222_approved_1280x720.mp4
1/2/22,MIN,LAL,Home Team Possession,MIN,Challenge,,Won,4,04:54.0,https://videos.nba.com/nba/official-replay/media/trigger7_minlal_1_010222_approved_1280x720.mp4
1/3/22,HOU,PHI,Offensive Foul,HOU,Challenge,,Lost,1,07:11.0,https://videos.nba.com/nba/official-replay/media/trigger16_houphi_1_010322_approved_1280x720.mp4
1/3/22,ORL,CHI,Defensive Foul,ORL,Challenge,,Lost,3,06:52.0,https://videos.nba.com/nba/official-replay/media/trigger16_orlchi_1_010322_approved_1280x720.mp4
1/3/22,MEM,BKN,Defensive Foul,BKN,Challenge,,Won,4,01:49.0,https://videos.nba.com/nba/official-replay/media/trigger16_membkn_1_010322_approved_1280x720.mp4
1/3/22,UTA,NOP,Offensive Foul,UTA,Challenge,,Lost,3,00:59.3,https://videos.nba.com/nba/official-replay/media/trigger16_utanop_1_010322_approved_1280x720.mp4
1/3/22,UTA,NOP,Goaltending,NOP,Challenge,,Won,3,00:00.0,https://videos.nba.com/nba/official-replay/media/trigger18_utanop_1_010322_approved_1280x720.mp4
1/3/22,ORL,CHI,Defensive Foul,CHI,Challenge,,Won,4,01:57.0,https://videos.nba.com/nba/official-replay/media/trigger16_orlchi_2_010322_approved_1280x720.mp4
1/3/22,MIA,GSW,Defensive Foul,MIA,Challenge,,Lost,3,00:43.2,https://videos.nba.com/nba/official-replay/media/trigger16_miagsw_1_010322_approved_1280x720.mp4
1/3/22,ATL,POR,Defensive Foul,ATL,Challenge,,Won,4,05:47.0,https://videos.nba.com/nba/official-replay/media/trigger16_atlpor_1_010322_approved_1280x720.mp4
1/3/22,MIA,GSW,Offensive Foul,GSW,Challenge,,Lost,4,05:18.0,https://videos.nba.com/nba/official-replay/media/trigger16_miagsw_2_010322_approved_1280x720.mp4
1/4/22,MEM,CLE,Away Team Possession,CLE,Challenge,,Lost,3,00:07.4,https://videos.nba.com/nba/official-replay/media/trigger17_memcle_1_010422_approved_1280x720.mp4
1/4/22,IND,NYK,Defensive Foul,NYK,Challenge,,Lost,4,05:45.0,https://videos.nba.com/nba/official-replay/media/trigger16_indnyk_1_010422_approved_1280x720.mp4
1/5/22,HOU,WAS,Offensive Foul,WAS,Challenge,,Lost,4,09:10.0,https://videos.nba.com/nba/official-replay/media/trigger16_houwas_1_010522_approved_1280x720.mp4
1/5/22,HOU,WAS,Defensive Foul,HOU,Challenge,,Lost,4,06:38.0,https://videos.nba.com/nba/official-replay/media/trigger16_houwas_2_010522_approved_1280x720.mp4
1/5/22,TOR,MIL,Defensive Foul,MIL,Challenge,,Lost,3,07:09.0,https://videos.nba.com/nba/official-replay/media/trigger16_tormil_1_010522_approved_1280x720.mp4
1/5/22,TOR,MIL,Defensive Foul,TOR,Challenge,,Lost,3,06:08.0,https://videos.nba.com/nba/official-replay/media/trigger16_tormil_2_010522_approved_1280x720.mp4
