Date,Visiting,Home,Initial Call,Challenging Team,Result,Placeholder,Outcome,Period,Time,Link
12/21/22,ORL,HOU,Defensive Foul,HOU,Challenge,,Lost,4,01:59.0,https://videos.nba.com/nba/official-replay/media/trigger16_orlhou_1_122122_approved_1280x720.mp4
12/21/22,LAL,SAC,Away Team Possession,SAC,Challenge,,Won,4,04:59.0,https://videos.nba.com/nba/official-replay/media/trigger17_lalsac_1_122122_approved_1280x720.mp4
12/21/22,CHA,LAC,Away Team Possession,LAC,Challenge,,Won,4,07:58.0,https://videos.nba.com/nba/official-replay/media/trigger17_chalac_1_122122_approved_1280x720.mp4
12/22/22,WAS,UTA,Defensive Foul,WAS,Challenge,,Lost,4,03:11.0,https://videos.nba.com/nba/official-replay/media/trigger16_wasuta_1_122222_approved_1280x720.mp4
12/23/22,MIL,BKN,Defensive Foul,MIL,Challenge,,Won,2,10:31.0,https://videos.nba.com/nba/official-replay/media/trigger16_milbkn_1_122322_approved_1280x720.mp4
12/23/22,CHI,NYK,Defensive Foul,NYK,Challenge,,Won,3,10:25.0,https://videos.nba.com/nba/official-replay/media/trigger16_chinyk_1_122322_approved_1280x720.mp4
12/23/22,CHI,NYK,Defensive Foul,CHI,Challenge,,Won,3,06:06.0,https://videos.nba.com/nba/official-replay/media/trigger16_chinyk_2_122322_approved_1280x720.mp4
12/23/22,MIL,BKN,Defensive Foul,BKN,Challenge,,Won,3,09:39.0,https://videos.nba.com/nba/official-replay/media/trigger16_milbkn_2_122322_approved_1280x720.mp4
12/23/22,SAS,ORL,Away Team Possession,ORL,Challenge,,Won,4,08:42.0,https://videos.nba.com/nba/official-replay/media/trigger17_sasorl_1_122322_approved_1280x720.mp4
12/23/22,LAC,PHI,Defensive Foul,LAC,Challenge,,Won,4,00:58.4,https://videos.nba.com/nba/official-replay/media/trigger16_lacphi_1_122322_approved_1280x720.mp4
12/23/22,LAC,PHI,Defensive Foul,PHI,Challenge,,Lost,4,00:57.9,https://videos.nba.com/nba/official-replay/media/trigger16_lacphi_2_122322_approved_1280x720.mp4
12/23/22,DAL,HOU,Defensive Foul,HOU,Challenge,,Won,3,05:36.0,https://videos.nba.com/nba/official-replay/media/trigger16_dalhou_1_122322_approved_1280x720.mp4
12/23/22,POR,DEN,Defensive Foul,POR,Challenge,,Lost,4,03:39.0,https://videos.nba.com/nba/official-replay/media/trigger16_porden_1_122322_approved_1280x720.mp4
12/23/22,WAS,SAC,Defensive Foul,SAC,Challenge,,Won,3,07:17.0,https://videos.nba.com/nba/official-replay/media/trigger16_wassac_1_122322_approved_1280x720.mp4
12/23/22,MEM,PHX,Defensive Foul,PHX,Challenge,,Won,3,01:27.0,https://videos.nba.com/nba/official-replay/media/trigger16_memphx_1_122322_approved_1280x720.mp4
12/25/22,LAL,DAL,Offensive Foul,DAL,Challenge,,Won,4,03:51.0,https://videos.nba.com/nba/official-replay/media/trigger16_laldal_1_122522_approved_1280x720.mp4
12/25/22,PHX,DEN,Defensive Foul,DEN,Challenge,,Won,4,10:26.0,https://videos.nba.com/nba/official-replay/media/trigger16_phxden_1_122522_approved_1280x720.mp4
12/25/22,PHX,DEN,Defensive Foul,PHX,Challenge,,Lost,4,02:36.0,https://videos.nba.com/nba/official-replay/media/trigger16_phxden_2_122522_approved_1280x720.mp4
12/26/22,BKN,CLE,Offensive Foul,BKN,Challenge,,Lost,4,02:52.0,https://videos.nba.com/nba/official-replay/media/trigger16_bkncle_1_122622_approved_1280x720.mp4
12/26/22,LAC,DET,Defensive Foul,DET,Challenge,,Won,4,03:22.0,https://videos.nba.com/nba/official-replay/media/trigger16_lacdet_1_122622_approved_1280x720.mp4
12/26/22,MIN,MIA,Defensive Foul,MIA,Challenge,,Lost,4,00:29.3,https://videos.nba.com/nba/official-replay/media/trigger16_minmia_1_122622_approved_1280x720.mp4
12/26/22,HOU,CHI,Defensive Foul,HOU,Challenge,,Lost,4,06:13.0,https://videos.nba.com/nba/official-replay/media/trigger16_houchi_1_122622_approved_1280x720.mp4
12/26/22,CHA,POR,Goaltending,CHA,Challenge,,Won,4,03:36.0,https://videos.nba.com/nba/official-replay/media/trigger18_chapor_1_122622_approved_1280x720.mp4
12/27/22,LAL,ORL,Offensive Foul,ORL,Challenge,,Lost,3,09:27.0,https://videos.nba.com/nba/official-replay/media/trigger16_lalorl_1_122722_approved_1280x720.mp4
12/27/22,LAC,TOR,Defensive Foul,TOR,Challenge,,Won,4,03:18.0,https://videos.nba.com/nba/official-replay/media/trigger16_lactor_1_122722_approved_1280x720.mp4
12/27/22,ATL,IND,Defensive Foul,ATL,Challenge,,Won,4,05:14.0,https://videos.nba.com/nba/official-replay/media/trigger16_atlind_1_122722_approved_1280x720.mp4
12/27/22,NYK,DAL,Loose Ball Foul,DAL,Challenge,,Lost,5,01:29.0,https://videos.nba.com/nba/official-replay/media/trigger16_nykdal_1_122722_approved_1280x720.mp4
12/27/22,DEN,SAC,Defensive Foul,DEN,Challenge,,Won,4,04:28.0,https://videos.nba.com/nba/official-replay/media/trigger16_densac_1_122722_approved_1280x720.mp4
12/27/22,DEN,SAC,Defensive Foul,SAC,Challenge,,Lost,4,00:32.4,https://videos.nba.com/nba/official-replay/media/trigger16_densac_2_122722_approved_1280x720.mp4
12/28/22,PHX,WAS,Offensive Foul,WAS,Challenge,,Won,3,01:56.0,https://videos.nba.com/nba/official-replay/media/trigger16_phxwas_1_122822_approved_1280x720.mp4
12/28/22,ORL,DET,Defensive Foul,ORL,Challenge,,Won,4,04:15.0,https://videos.nba.com/nba/official-replay/media/trigger16_orldet_1_122822_approved_1280x720.mp4
12/28/22,MIN,NOP,Defensive Foul,NOP,Challenge,,Won,3,04:19.0,https://videos.nba.com/nba/official-replay/media/trigger16_minnop_1_122822_approved_1280x720.mp4
12/28/22,MIL,CHI,Defensive Foul,CHI,Challenge,,Won,4,04:58.0,https://videos.nba.com/nba/official-replay/media/trigger16_milchi_1_122822_approved_1280x720.mp4
12/28/22,MIN,NOP,Defensive Foul,MIN,Challenge,,Lost,4,07:38.0,https://videos.nba.com/nba/official-replay/media/trigger16_minnop_2_122822_approved_1280x720.mp4
12/28/22,MIL,CHI,Defensive Foul,MIL,Challenge,,Lost,5,01:02.0,https://videos.nba.com/nba/official-replay/media/trigger16_milchi_2_122822_approved_1280x720.mp4
12/28/22,UTA,GSW,Defensive Foul,GSW,Challenge,,Won,2,04:06.0,https://videos.nba.com/nba/official-replay/media/trigger16_utagsw_1_122822_approved_1280x720.mp4
12/28/22,DEN,SAC,Defensive Foul,DEN,Challenge,,Lost,4,06:25.0,https://videos.nba.com/nba/official-replay/media/trigger16_densac_1_122822_approved_1280x720.mp4
12/28/22,DEN,SAC,Defensive Foul,SAC,Challenge,,Lost,4,05:13.0,https://videos.nba.com/nba/official-replay/media/trigger16_densac_2_122822_approved_1280x720.mp4
12/29/22,CLE,IND,Defensive Foul,CLE,Challenge,,Lost,2,10:10.0,https://videos.nba.com/nba/official-replay/media/trigger16_cleind_1_122922_approved_1280x720.mp4
12/29/22,OKC,CHA,Defensive Foul,OKC,Challenge,,Lost,3,04:54.0,https://videos.nba.com/nba/official-replay/media/trigger16_okccha_1_122922_approved_1280x720.mp4
12/29/22,MEM,TOR,Defensive Foul,MEM,Challenge,,Won,3,05:33.0,https://videos.nba.com/nba/official-replay/media/trigger16_memtor_1_122922_approved_1280x720.mp4
12/29/22,LAC,BOS,Offensive Foul,BOS,Challenge,,Lost,4,05:32.0,https://videos.nba.com/nba/official-replay/media/trigger16_lacbos_1_122922_approved_1280x720.mp4
12/29/22,NYK,SAS,Defensive Foul,SAS,Challenge,,Won,3,04:29.0,https://videos.nba.com/nba/official-replay/media/trigger16_nyksas_1_122922_approved_1280x720.mp4
12/29/22,LAC,BOS,Defensive Foul,LAC,Challenge,,Lost,4,01:37.0,https://videos.nba.com/nba/official-replay/media/trigger16_lacbos_2_122922_approved_1280x720.mp4
12/29/22,NYK,SAS,Defensive Foul,NYK,Challenge,,Lost,3,01:57.0,https://videos.nba.com/nba/official-replay/media/trigger16_nyksas_2_122922_approved_1280x720.mp4
12/30/22,PHX,TOR,Defensive Foul,PHX,Challenge,,Won,3,05:56.0,https://videos.nba.com/nba/official-replay/media/trigger16_phxtor_1_123022_approved_1280x720.mp4
12/30/22,DET,CHI,Offensive Foul,CHI,Challenge,,Lost,4,09:22.0,https://videos.nba.com/nba/official-replay/media/trigger16_detchi_1_123022_approved_1280x720.mp4
12/30/22,PHX,TOR,Defensive Foul,TOR,Challenge,,Lost,4,01:09.0,https://videos.nba.com/nba/official-replay/media/trigger16_phxtor_2_123022_approved_1280x720.mp4
12/30/22,PHI,NOP,Defensive Foul,PHI,Challenge,,Won,4,01:48.0,https://videos.nba.com/nba/official-replay/media/trigger16_phinop_1_123022_approved_1280x720.mp4
12/30/22,UTA,SAC,Home Team Possession,UTA,Challenge,,Won,4,07:23.0,https://videos.nba.com/nba/official-replay/media/trigger17_utasac_1_123022_approved_1280x720.mp4
12/31/22,LAC,IND,Defensive Foul,LAC,Challenge,,Lost,4,00:29.0,https://videos.nba.com/nba/official-replay/media/trigger16_lacind_1_123122_approved_1280x720.mp4
12/31/22,DAL,SAS,Offensive Foul,SAS,Challenge,,Lost,4,09:30.0,https://videos.nba.com/nba/official-replay/media/trigger16_dalsas_1_123122_approved_1280x720.mp4
12/31/22,PHI,OKC,Defensive Foul,OKC,Challenge,,Lost,3,00:45.0,https://videos.nba.com/nba/official-replay/media/trigger16_phiokc_1_123122_approved_1280x720.mp4
1/1/23,SAC,MEM,Defensive Foul,SAC,Challenge,,Lost,2,09:59.0,https://videos.nba.com/nba/official-replay/media/trigger16_sacmem_1_010123_approved_1280x720.mp4
1/2/23,NOP,PHI,Defensive Foul,PHI,Challenge,,Lost,2,03:41.0,https://videos.nba.com/nba/official-replay/media/trigger16_nopphi_1_010223_approved_1280x720.mp4
1/2/23,DAL,HOU,Offensive Foul,HOU,Challenge,,Won,1,00:02.2,https://videos.nba.com/nba/official-replay/media/trigger16_dalhou_1_010223_approved_1280x720.mp4
1/2/23,TOR,IND,Offensive Foul,TOR,Challenge,,Lost,4,03:02.0,https://videos.nba.com/nba/official-replay/media/trigger16_torind_1_010223_approved_1280x720.mp4
1/2/23,CHI,CLE,Defensive Foul,CHI,Challenge,,Lost,4,03:26.0,https://videos.nba.com/nba/official-replay/media/trigger16_chicle_1_010223_approved_1280x720.mp4
1/2/23,CHI,CLE,Defensive Foul,CLE,Challenge,,Lost,5,00:41.4,https://videos.nba.com/nba/official-replay/media/trigger16_chicle_2_010223_approved_1280x720.mp4
1/2/23,MIA,LAC,Away Team Possession,LAC,Challenge,,Lost,4,03:07.0,https://videos.nba.com/nba/official-replay/media/trigger17_mialac_1_010223_approved_1280x720.mp4
1/3/23,BOS,OKC,Defensive Foul,OKC,Challenge,,Won,1,03:22.0,https://videos.nba.com/nba/official-replay/media/trigger16_bosokc_1_010323_approved_1280x720.mp4
1/3/23,WAS,MIL,Offensive Foul,MIL,Challenge,,Won,4,03:27.0,https://videos.nba.com/nba/official-replay/media/trigger16_wasmil_1_010323_approved_1280x720.mp4
1/3/23,SAC,UTA,Defensive Foul,SAC,Challenge,,Lost,4,04:44.0,https://videos.nba.com/nba/official-replay/media/trigger16_sacuta_1_010323_approved_1280x720.mp4
1/4/23,PHX,CLE,Offensive Foul,CLE,Challenge,,Won,2,02:28.0,https://videos.nba.com/nba/official-replay/media/trigger16_phxcle_1_010423_approved_1280x720.mp4
1/4/23,MIL,TOR,Defensive Foul,TOR,Challenge,,Won,1,06:45.0,https://videos.nba.com/nba/official-replay/media/trigger16_miltor_1_010423_approved_1280x720.mp4
1/4/23,HOU,NOP,Defensive Foul,NOP,Challenge,,Lost,1,04:27.0,https://videos.nba.com/nba/official-replay/media/trigger16_hounop_1_010423_approved_1280x720.mp4
1/4/23,SAS,NYK,Defensive Foul,NYK,Challenge,,Won,3,08:59.0,https://videos.nba.com/nba/official-replay/media/trigger16_sasnyk_1_010423_approved_1280x720.mp4
1/4/23,IND,PHI,Defensive Foul,IND,Challenge,,Won,4,03:30.0,https://videos.nba.com/nba/official-replay/media/trigger16_indphi_1_010423_approved_1280x720.mp4
1/4/23,MIL,TOR,Offensive Foul,MIL,Challenge,,Lost,5,03:30.0,https://videos.nba.com/nba/official-replay/media/trigger16_miltor_2_010423_approved_1280x720.mp4
1/4/23,POR,MIN,Defensive Foul,POR,Challenge,,Won,4,03:52.0,https://videos.nba.com/nba/official-replay/media/trigger16_pormin_1_010423_approved_1280x720.mp4
1/4/23,ATL,SAC,Defensive Foul,SAC,Challenge,,Won,4,00:34.2,https://videos.nba.com/nba/official-replay/media/trigger16_atlsac_1_010423_approved_1280x720.mp4
1/4/23,MIA,LAL,Defensive Foul,LAL,Challenge,,Won,4,00:40.6,https://videos.nba.com/nba/official-replay/media/trigger16_mialal_1_010423_approved_1280x720.mp4
1/5/23,BOS,DAL,Defensive Foul,DAL,Challenge,,Lost,3,00:13.9,https://videos.nba.com/nba/official-replay/media/trigger16_bosdal_1_010523_approved_1280x720.mp4
1/5/23,MEM,ORL,Defensive Foul,ORL,Challenge,,Lost,4,01:21.0,https://videos.nba.com/nba/official-replay/media/trigger16_memorl_1_010523_approved_1280x720.mp4
1/5/23,UTA,HOU,Defensive Foul,HOU,Challenge,,Won,4,03:42.0,https://videos.nba.com/nba/official-replay/media/trigger16_utahou_1_010523_approved_1280x720.mp4
1/6/23,WAS,OKC,Defensive Foul,WAS,Challenge,,Won,1,09:10.0,https://videos.nba.com/nba/official-replay/media/trigger16_wasokc_1_010623_approved_1280x720.mp4
1/6/23,CHA,MIL,Defensive Foul,CHA,Challenge,,Lost,2,07:02.0,https://videos.nba.com/nba/official-replay/media/trigger16_chamil_1_010623_approved_1280x720.mp4
1/6/23,CHI,PHI,Defensive Foul,PHI,Challenge,,Won,4,06:02.0,https://videos.nba.com/nba/official-replay/media/trigger16_chiphi_1_010623_approved_1280x720.mp4
1/6/23,WAS,OKC,Defensive Foul,OKC,Challenge,,Lost,3,09:22.0,https://videos.nba.com/nba/official-replay/media/trigger16_wasokc_2_010623_approved_1280x720.mp4
1/6/23,NYK,TOR,Defensive Foul,TOR,Challenge,,Lost,4,00:13.4,https://videos.nba.com/nba/official-replay/media/trigger16_nyktor_1_010623_approved_1280x720.mp4
1/6/23,LAC,MIN,Home Team Possession,LAC,Challenge,,Won,4,07:39.0,https://videos.nba.com/nba/official-replay/media/trigger17_lacmin_1_010623_approved_1280x720.mp4
1/6/23,MIA,PHX,Defensive Foul,PHX,Challenge,,Lost,4,08:00.0,https://videos.nba.com/nba/official-replay/media/trigger16_miaphx_1_010623_approved_1280x720.mp4
1/7/23,ORL,GSW,Defensive Foul,ORL,Challenge,,Won,1,00:20.0,https://videos.nba.com/nba/official-replay/media/trigger16_orlgsw_1_010723_approved_1280x720.mp4
1/7/23,ORL,GSW,Defensive Foul,GSW,Challenge,,Lost,4,10:51.0,https://videos.nba.com/nba/official-replay/media/trigger16_orlgsw_2_010723_approved_1280x720.mp4
1/7/23,LAL,SAC,Defensive Foul,SAC,Challenge,,Lost,4,00:03.6,https://videos.nba.com/nba/official-replay/media/trigger16_lalsac_1_010723_approved_1280x720.mp4
1/8/23,POR,TOR,Defensive Foul,TOR,Challenge,,Won,2,04:24.0,https://videos.nba.com/nba/official-replay/media/trigger16_portor_1_010823_approved_1280x720.mp4
1/8/23,POR,TOR,Home Team Possession,POR,Challenge,,Won,4,07:47.0,https://videos.nba.com/nba/official-replay/media/trigger17_portor_1_010823_approved_1280x720.mp4
1/8/23,MIN,HOU,Home Team Possession,MIN,Challenge,,Won,4,06:18.0,https://videos.nba.com/nba/official-replay/media/trigger17_minhou_1_010823_approved_1280x720.mp4
1/8/23,DAL,OKC,Defensive Foul,DAL,Challenge,,Won,4,07:50.0,https://videos.nba.com/nba/official-replay/media/trigger16_dalokc_1_010823_approved_1280x720.mp4
1/8/23,DAL,OKC,Away Team Possession,OKC,Challenge,,Won,4,01:41.0,https://videos.nba.com/nba/official-replay/media/trigger17_dalokc_1_010823_approved_1280x720.mp4
1/9/23,NOP,WAS,Defensive Foul,NOP,Challenge,,Won,4,08:21.0,https://videos.nba.com/nba/official-replay/media/trigger16_nopwas_1_010923_approved_1280x720.mp4
1/9/23,LAL,DEN,Defensive Foul,DEN,Challenge,,Lost,2,11:29.0,https://videos.nba.com/nba/official-replay/media/trigger16_lalden_1_010923_approved_1280x720.mp4
1/9/23,SAS,MEM,Away Team Possession,MEM,Challenge,,Won,4,06:01.0,https://videos.nba.com/nba/official-replay/media/trigger17_sasmem_1_010923_approved_1280x720.mp4
1/10/23,CHA,TOR,Defensive Foul,TOR,Challenge,,Won,4,00:37.7,https://videos.nba.com/nba/official-replay/media/trigger16_chator_1_011023_approved_1280x720.mp4
1/10/23,OKC,MIA,Defensive Foul,MIA,Challenge,,Lost,4,00:21.4,https://videos.nba.com/nba/official-replay/media/trigger16_okcmia_1_011023_approved_1280x720.mp4
1/10/23,CLE,UTA,Defensive Foul,CLE,Challenge,,Lost,4,01:10.0,https://videos.nba.com/nba/official-replay/media/trigger16_cleuta_1_011023_approved_1280x720.mp4
1/10/23,PHX,GSW,Offensive Foul,GSW,Challenge,,Lost,4,08:58.0,https://videos.nba.com/nba/official-replay/media/trigger16_phxgsw_1_011023_approved_1280x720.mp4
1/10/23,ORL,POR,Offensive Foul,ORL,Challenge,,Won,4,01:14.0,https://videos.nba.com/nba/official-replay/media/trigger16_orlpor_1_011023_approved_1280x720.mp4
1/10/23,DAL,LAC,Offensive Foul,DAL,Challenge,,Won,4,09:23.0,https://videos.nba.com/nba/official-replay/media/trigger16_dallac_1_011023_approved_1280x720.mp4
1/11/23,MIN,DET,Defensive Foul,DET,Challenge,,Lost,1,02:18.0,https://videos.nba.com/nba/official-replay/media/trigger16_mindet_1_011123_approved_1280x720.mp4
1/11/23,CHI,WAS,Defensive Foul,WAS,Challenge,,Won,2,09:30.0,https://videos.nba.com/nba/official-replay/media/trigger16_chiwas_1_011123_approved_1280x720.mp4
1/12/23,BOS,BKN,Home Team Possession,BOS,Challenge,,Won,4,07:00.0,https://videos.nba.com/nba/official-replay/media/trigger17_bosbkn_1_011223_approved_1280x720.mp4
1/12/23,BOS,BKN,Defensive Foul,BKN,Challenge,,Won,4,04:05.0,https://videos.nba.com/nba/official-replay/media/trigger16_bosbkn_1_011223_approved_1280x720.mp4
1/12/23,DAL,LAL,Defensive Foul,LAL,Challenge,,Won,4,04:04.0,https://videos.nba.com/nba/official-replay/media/trigger16_dallal_1_011223_approved_1280x720.mp4
1/12/23,CLE,POR,Defensive Foul,POR,Challenge,,Won,4,06:56.0,https://videos.nba.com/nba/official-replay/media/trigger16_clepor_1_011223_approved_1280x720.mp4
1/12/23,DAL,LAL,Defensive Foul,DAL,Challenge,,Lost,4,00:11.8,https://videos.nba.com/nba/official-replay/media/trigger16_dallal_2_011223_approved_1280x720.mp4
1/13/23,NYK,WAS,Defensive Foul,WAS,Challenge,,Lost,3,06:09.0,https://videos.nba.com/nba/official-replay/media/trigger16_nykwas_1_011323_approved_1280x720.mp4
1/13/23,OKC,CHI,Defensive Foul,OKC,Challenge,,Lost,2,02:14.0,https://videos.nba.com/nba/official-replay/media/trigger16_okcchi_1_011323_approved_1280x720.mp4
1/13/23,NYK,WAS,Defensive Foul,NYK,Challenge,,Lost,4,00:59.5,https://videos.nba.com/nba/official-replay/media/trigger16_nykwas_2_011323_approved_1280x720.mp4
1/13/23,DEN,LAC,Home Team Possession,DEN,Challenge,,Lost,4,01:10.0,https://videos.nba.com/nba/official-replay/media/trigger17_denlac_1_011323_approved_1280x720.mp4
1/14/23,MEM,IND,Goaltending,MEM,Challenge,,Won,3,09:45.0,https://videos.nba.com/nba/official-replay/media/trigger18_memind_1_011423_approved_1280x720.mp4
1/14/23,BOS,CHA,Defensive Foul,CHA,Challenge,,Lost,4,07:12.0,https://videos.nba.com/nba/official-replay/media/trigger16_boscha_1_011423_approved_1280x720.mp4
1/14/23,ATL,TOR,Defensive Foul,TOR,Challenge,,Lost,3,08:07.0,https://videos.nba.com/nba/official-replay/media/trigger16_atltor_1_011423_approved_1280x720.mp4
1/14/23,ATL,TOR,Defensive Foul,ATL,Challenge,,Lost,3,07:14.0,https://videos.nba.com/nba/official-replay/media/trigger16_atltor_2_011423_approved_1280x720.mp4
1/14/23,CLE,MIN,Defensive Foul,CLE,Challenge,,Lost,4,00:42.3,https://videos.nba.com/nba/official-replay/media/trigger16_clemin_1_011423_approved_1280x720.mp4
1/14/23,PHI,UTA,Defensive Foul,PHI,Challenge,,Won,3,04:59.0,https://videos.nba.com/nba/official-replay/media/trigger16_phiuta_1_011423_approved_1280x720.mp4
1/14/23,PHI,UTA,Away Team Possession,UTA,Challenge,,Won,4,07:57.0,https://videos.nba.com/nba/official-replay/media/trigger7_phiuta_1_011423_approved_1280x720.mp4
1/14/23,DAL,POR,Away Team Possession,POR,Challenge,,Won,3,02:50.0,https://videos.nba.com/nba/official-replay/media/trigger17_dalpor_1_011423_approved_1280x720.mp4
1/15/23,HOU,LAC,Defensive Foul,HOU,Challenge,,Lost,4,06:13.0,https://videos.nba.com/nba/official-replay/media/trigger16_houlac_1_011523_approved_1280x720.mp4
1/15/23,HOU,LAC,Defensive Foul,LAC,Challenge,,Won,4,04:54.0,https://videos.nba.com/nba/official-replay/media/trigger16_houlac_2_011523_approved_1280x720.mp4
1/15/23,GSW,CHI,Defensive Foul,GSW,Challenge,,Lost,3,03:30.0,https://videos.nba.com/nba/official-replay/media/trigger16_gswchi_1_011523_approved_1280x720.mp4
1/15/23,ORL,DEN,Defensive Foul,DEN,Challenge,,Lost,2,02:16.0,https://videos.nba.com/nba/official-replay/media/trigger16_orlden_1_011523_approved_1280x720.mp4
1/15/23,PHI,LAL,Defensive Foul,LAL,Challenge,,Lost,4,03:53.0,https://videos.nba.com/nba/official-replay/media/trigger16_philal_1_011523_approved_1280x720.mp4
1/15/23,PHI,LAL,Home Team Possession,PHI,Challenge,,Won,4,01:05.0,https://videos.nba.com/nba/official-replay/media/trigger17_philal_1_011523_approved_1280x720.mp4
1/16/23,BOS,CHA,Home Team Possession,BOS,Challenge,,Won,4,02:56.0,https://videos.nba.com/nba/official-replay/media/trigger17_boscha_1_011623_approved_1280x720.mp4
1/16/23,GSW,WAS,Defensive Foul,WAS,Challenge,,Lost,4,06:12.0,https://videos.nba.com/nba/official-replay/media/trigger16_gswwas_1_011623_approved_1280x720.mp4
1/16/23,GSW,WAS,Defensive Foul,GSW,Challenge,,Won,4,02:24.0,https://videos.nba.com/nba/official-replay/media/trigger16_gswwas_2_011623_approved_1280x720.mp4
1/16/23,TOR,NYK,Defensive Foul,NYK,Challenge,,Lost,5,03:27.0,https://videos.nba.com/nba/official-replay/media/trigger16_tornyk_1_011623_approved_1280x720.mp4
1/16/23,HOU,LAL,Loose Ball Foul,HOU,Challenge,,Lost,4,00:40.3,https://videos.nba.com/nba/official-replay/media/trigger16_houlal_1_011623_approved_1280x720.mp4
1/16/23,HOU,LAL,Defensive Foul,LAL,Challenge,,Lost,4,00:12.1,https://videos.nba.com/nba/official-replay/media/trigger16_houlal_2_011623_approved_1280x720.mp4
1/17/23,BKN,SAS,Defensive Foul,BKN,Challenge,,Lost,2,04:35.0,https://videos.nba.com/nba/official-replay/media/trigger16_bknsas_1_011723_approved_1280x720.mp4
1/17/23,BKN,SAS,Defensive Foul,SAS,Challenge,,Lost,3,05:41.0,https://videos.nba.com/nba/official-replay/media/trigger16_bknsas_2_011723_approved_1280x720.mp4
1/17/23,POR,DEN,Offensive Foul,DEN,Challenge,,Lost,4,05:34.0,https://videos.nba.com/nba/official-replay/media/trigger16_porden_1_011723_approved_1280x720.mp4
1/17/23,PHI,LAC,Defensive Foul,PHI,Challenge,,Won,4,03:16.0,https://videos.nba.com/nba/official-replay/media/trigger16_philac_1_011723_approved_1280x720.mp4
1/18/23,MIA,NOP,Defensive Foul,NOP,Challenge,,Lost,2,08:58.0,https://videos.nba.com/nba/official-replay/media/trigger16_mianop_1_011823_approved_1280x720.mp4
1/18/23,ATL,DAL,Away Team Possession,DAL,Challenge,,Won,3,03:43.0,https://videos.nba.com/nba/official-replay/media/trigger17_atldal_1_011823_approved_1280x720.mp4
1/18/23,IND,OKC,Goaltending,IND,Challenge,,Lost,3,02:16.0,https://videos.nba.com/nba/official-replay/media/trigger18_indokc_1_011823_approved_1280x720.mp4
1/18/23,CHA,HOU,Defensive Foul,HOU,Challenge,,Won,4,07:40.0,https://videos.nba.com/nba/official-replay/media/trigger16_chahou_1_011823_approved_1280x720.mp4
1/18/23,MIN,DEN,Offensive Foul,DEN,Challenge,,Won,1,06:40.0,https://videos.nba.com/nba/official-replay/media/trigger16_minden_1_011823_approved_1280x720.mp4
1/18/23,LAC,UTA,Offensive Foul,UTA,Challenge,,Won,3,00:28.6,https://videos.nba.com/nba/official-replay/media/trigger16_lacuta_1_011823_approved_1280x720.mp4
1/18/23,MIN,DEN,Home Team Possession,MIN,Challenge,,Lost,4,00:35.9,https://videos.nba.com/nba/official-replay/media/trigger17_minden_1_011823_approved_1280x720.mp4
1/19/23,GSW,BOS,Home Team Possession,GSW,Challenge,,Won,4,02:19.0,https://videos.nba.com/nba/official-replay/media/trigger17_gswbos_1_011923_approved_1280x720.mp4
1/19/23,GSW,BOS,Defensive Foul,BOS,Challenge,,Lost,5,00:37.2,https://videos.nba.com/nba/official-replay/media/trigger16_gswbos_1_011923_approved_1280x720.mp4
1/19/23,TOR,MIN,Home Team Possession,TOR,Challenge,,Lost,4,00:00.4,https://videos.nba.com/nba/official-replay/media/trigger17_tormin_1_011923_approved_1280x720.mp4
1/19/23,BKN,PHX,Defensive Foul,PHX,Challenge,,Won,4,08:56.0,https://videos.nba.com/nba/official-replay/media/trigger16_bknphx_1_011923_approved_1280x720.mp4
1/20/23,NYK,ATL,Defensive Foul,NYK,Challenge,,Lost,3,00:20.2,https://videos.nba.com/nba/official-replay/media/trigger16_nykatl_1_012023_approved_1280x720.mp4
1/20/23,GSW,CLE,Offensive Foul,GSW,Challenge,,Lost,4,00:14.6,https://videos.nba.com/nba/official-replay/media/trigger16_gswcle_1_012023_approved_1280x720.mp4
1/20/23,IND,DEN,Defensive Foul,IND,Challenge,,Lost,3,04:17.0,https://videos.nba.com/nba/official-replay/media/trigger16_indden_1_012023_approved_1280x720.mp4
1/20/23,OKC,SAC,Defensive Foul,SAC,Challenge,,Won,4,11:38.0,https://videos.nba.com/nba/official-replay/media/trigger16_okcsac_1_012023_approved_1280x720.mp4
1/20/23,MEM,LAL,Defensive Foul,MEM,Challenge,,Lost,4,08:15.0,https://videos.nba.com/nba/official-replay/media/trigger16_memlal_1_012023_approved_1280x720.mp4
1/21/23,BOS,TOR,Defensive Foul,BOS,Challenge,,Won,4,08:28.0,https://videos.nba.com/nba/official-replay/media/trigger16_bostor_1_012123_approved_1280x720.mp4
1/21/23,CHA,ATL,Defensive Foul,CHA,Challenge,,Lost,3,00:03.7,https://videos.nba.com/nba/official-replay/media/trigger16_chaatl_1_012123_approved_1280x720.mp4
1/21/23,ORL,WAS,Home Team Possession,ORL,Challenge,,Won,4,04:02.0,https://videos.nba.com/nba/official-replay/media/trigger17_orlwas_1_012123_approved_1280x720.mp4
1/21/23,CHA,ATL,Defensive Foul,ATL,Challenge,,Won,4,05:58.0,https://videos.nba.com/nba/official-replay/media/trigger16_chaatl_2_012123_approved_1280x720.mp4
1/21/23,HOU,MIN,Defensive Foul,MIN,Challenge,,Lost,3,04:00.0,https://videos.nba.com/nba/official-replay/media/trigger16_houmin_1_012123_approved_1280x720.mp4
