Date,Visiting,Home,Initial Call,Challenging Team,Result,Placeholder,Outcome,Period,Time,Link
03/02/2021,NYK,SAS,Defensive Foul,NYK,Challenge,,Won,2,05:42.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_nyksas_1_030221
03/02/2021,LAC,BOS,Defensive Foul,LAC,Challenge,,Won,4,01:33.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_lacbos_1_030221
03/02/2021,LAC,BOS,Offensive Foul,BOS,Challenge,,Lost,4,00:27.9,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_lacbos_2_030221
03/03/2021,UTA,PHI,Home Team Ball,UTA,Challenge,,Lost,2,02:17.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger17_utaphi_1_030321
03/03/2021,IND,CLE,Defensive Foul,IND,Challenge,,Lost,4,00:54.5,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_indcle_1_030321
03/03/2021,DET,TOR,Defensive Foul,DET,Challenge,,Lost,4,04:20.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_dettor_1_030321
03/03/2021,ATL,ORL,Offensive Foul,ORL,Challenge,,Won,4,03:28.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_atlorl_1_030321
03/03/2021,LAL,SAC,Defensive Foul,SAC,Challenge,,Won,4,04:05.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_lalsac_1_030321
03/03/2021,GSW,POR,Offensive Foul,GSW,Challenge,,Lost,4,00:04.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_gswpor_1_030321
03/04/2021,DET,NYK,Defensive Foul,DET,Challenge,,Won,2,10:54.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_detnyk_1_030421
03/04/2021,LAC,WAS,Offensive Foul,LAC,Challenge,,Lost,3,03:39.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_lacwas_1_030421
03/04/2021,TOR,BOS,Defensive Foul,TOR,Challenge,,Won,3,03:26.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_torbos_1_030421
03/04/2021,OKC,SAS,Defensive Foul,OKC,Challenge,,Won,1,01:11.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_okcsas_1_030421
03/04/2021,MIL,MEM,Defensive Foul,MIL,Challenge,,Lost,4,01:01.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_milmem_1_030421
03/11/2021,DET,CHA,Defensive Foul,DET,Challenge,,Lost,4,01:14.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_detcha_1_031121
03/11/2021,ORL,MIA,Offensive Foul,ORL,Challenge,,Won,4,05:41.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_orlmia_1_031121
03/11/2021,MIN,NOP,Defensive Foul,MIN,Challenge,,Won,4,04:58.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_minnop_1_031121
03/11/2021,DAL,OKC,Defensive Foul,DAL,Challenge,,Won,4,03:35.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_dalokc_1_031121
03/11/2021,DAL,OKC,Defensive Foul,OKC,Challenge,,Lost,4,01:58.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_dalokc_2_031121
03/11/2021,PHX,POR,Defensive Foul,POR,Challenge,,Lost,4,01:11.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_phxpor_1_031121
03/12/2021,DEN,MEM,Defensive Foul,MEM,Challenge,,Won,3,10:33.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_denmem_1_031221
03/12/2021,PHI,WAS,Defensive Foul,PHI,Challenge,,Lost,3,07:44.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_phiwas_1_031221
03/12/2021,HOU,UTA,Defensive Foul,HOU,Challenge,,Lost,4,03:12.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_houuta_1_031221
03/13/2021,NYK,OKC,Defensive Foul,OKC,Challenge,,Lost,3,00:53.9,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_nykokc_1_031321
03/13/2021,TOR,CHA,Loose Ball Foul,TOR,Challenge,,Lost,3,01:31.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_torcha_1_031321
03/13/2021,POR,MIN,Offensive Foul,MIN,Challenge,,Lost,2,03:03.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_pormin_1_031321
03/13/2021,POR,MIN,Defensive Foul,POR,Challenge,,Lost,2,02:25.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_pormin_2_031321
03/13/2021,SAC,ATL,Defensive Foul,SAC,Challenge,,Lost,4,06:23.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_sacatl_1_031321
03/13/2021,DAL,DEN,Defensive Foul,DEN,Challenge,,Won,4,06:07.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_dalden_1_031321
03/13/2021,IND,PHX,Defensive Foul,IND,Challenge,,Lost,4,02:53.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_indphx_1_031321
03/14/2021,UTA,GSW,Defensive Foul,GSW,Challenge,,Won,3,06:36.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_utagsw_1_031421
03/14/2021,BOS,HOU,Defensive Foul,BOS,Challenge,,Lost,1,02:45.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_boshou_1_031421
03/14/2021,POR,MIN,Defensive Foul,MIN,Challenge,,Won,4,01:07.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_pormin_1_031421
03/15/2021,MIL,WAS,Offensive Foul,MIL,Challenge,,Lost,3,01:59.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_milwas_1_031521
03/15/2021,SAS,DET,Defensive Foul,SAS,Challenge,,Lost,4,10:22.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_sasdet_1_031521
03/15/2021,NYK,BKN,Defensive Foul,NYK,Challenge,,Won,4,00:07.7,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_nykbkn_1_031521
03/15/2021,IND,DEN,Offensive Foul,IND,Challenge,,Won,3,03:56.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_indden_1_031521
03/16/2021,UTA,BOS,Defensive Foul,BOS,Challenge,,Lost,3,02:35.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_utabos_1_031621
03/16/2021,OKC,CHI,Defensive Foul,OKC,Challenge,,Won,3,08:56.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_okcchi_1_031621
03/16/2021,ATL,HOU,Away Team Ball,HOU,Challenge,,Won,3,01:20.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger17_atlhou_1_031621
03/16/2021,CLE,MIA,Defensive Foul,CLE,Challenge,,Won,4,10:59.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_clemia_1_031621
03/16/2021,MIN,LAL,Jump Ball,LAL,Challenge,,Won,4,06:22.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger17_minlal_1_031621
03/17/2021,SAC,WAS,Defensive Foul,SAC,Challenge,,Lost,4,10:47.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_sacwas_1_031721
03/17/2021,TOR,DET,Defensive Foul,DET,Challenge,,Lost,4,09:11.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_tordet_1_031721
03/17/2021,TOR,DET,Offensive Foul,TOR,Challenge,,Won,4,00:57.8,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_tordet_2_031721
03/17/2021,GSW,HOU,Defensive Foul,HOU,Challenge,,Lost,4,07:23.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_gswhou_1_031721
03/17/2021,LAC,DAL,Defensive Foul,DAL,Challenge,,Lost,3,06:10.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_lacdal_1_031721
03/17/2021,LAC,DAL,Defensive Foul,LAC,Challenge,,Won,3,00:56.1,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_lacdal_2_031721
03/18/2021,OKC,ATL,Away Team Ball,ATL,Challenge,,Won,4,06:31.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger17_okcatl_1_031821
03/18/2021,CHA,LAL,Defensive Foul,CHA,Challenge,,Won,2,09:48.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_chalal_1_031821
03/18/2021,CHA,LAL,Defensive Foul,LAL,Challenge,,Won,2,01:45.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_chalal_2_031821
03/18/2021,NOP,POR,Defensive Foul,POR,Challenge,,Won,4,10:39.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_noppor_1_031821
03/18/2021,MIN,PHX,Defensive Foul,PHX,Challenge,,Lost,4,03:15.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_minphx_1_031821
03/19/2021,SAS,CLE,Defensive Foul,CLE,Challenge,,Lost,1,05:01.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_sascle_1_031921
03/19/2021,SAC,BOS,Defensive Foul,SAC,Challenge,,Lost,2,01:42.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_sacbos_1_031921
03/19/2021,BKN,ORL,Defensive Foul,BKN,Challenge,,Lost,3,09:18.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_bknorl_1_031921
03/19/2021,GSW,MEM,Defensive Foul,GSW,Challenge,,Lost,4,04:49.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_gswmem_1_031921
03/19/2021,UTA,TOR,Defensive Foul,TOR,Challenge,,Lost,4,01:26.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_utator_1_031921
03/20/2021,GSW,MEM,Defensive Foul,MEM,Challenge,,Lost,3,08:25.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_gswmem_1_032021
03/20/2021,CHA,LAC,Defensive Foul,CHA,Challenge,,Won,3,03:47.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_chalac_1_032021
03/21/2021,IND,MIA,Offensive Foul,MIA,Challenge,,Won,3,09:34.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_indmia_1_032121
03/21/2021,IND,MIA,Offensive Foul,IND,Challenge,,Lost,3,09:15.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_indmia_2_032121
03/21/2021,TOR,CLE,Defensive Foul,TOR,Challenge,,Won,4,02:18.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_torcle_1_032121
03/21/2021,DAL,POR,Offensive Foul,POR,Challenge,,Won,4,05:31.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_dalpor_1_032121
03/22/2021,CHA,SAS,Defensive Foul,SAS,Challenge,,Won,1,04:53.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_chasas_1_032221
03/22/2021,CHA,SAS,Defensive Foul,CHA,Challenge,,Won,3,00:39.5,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_chasas_2_032221
03/22/2021,BOS,MEM,Defensive Foul,BOS,Challenge,,Lost,4,03:01.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_bosmem_1_032221
03/22/2021,TOR,HOU,Defensive Foul,HOU,Challenge,,Lost,4,03:58.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_torhou_1_032221
03/22/2021,TOR,HOU,Offensive Foul,TOR,Challenge,,Lost,4,03:49.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_torhou_2_032221
03/23/2021,WAS,NYK,Defensive Foul,NYK,Challenge,,Lost,1,04:44.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_wasnyk_1_032321
03/23/2021,PHX,MIA,Defensive Foul,PHX,Challenge,,Won,2,01:02.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_phxmia_1_032321
03/23/2021,LAL,NOP,Defensive Foul,LAL,Challenge,,Lost,4,09:30.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_lalnop_1_032321
03/23/2021,BKN,POR,Defensive Foul,POR,Challenge,,Won,4,00:16.7,
03/24/2021,MEM,OKC,Defensive Foul,OKC,Challenge,,Won,3,10:31.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_memokc_1_032421
03/24/2021,BOS,MIL,Home Team Ball,BOS,Challenge,,Lost,3,00:11.2,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger17_bosmil_1_032421
03/24/2021,DET,IND,Defensive Foul,IND,Challenge,,Lost,4,00:01.7,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_detind_1_032421
03/24/2021,DEN,TOR,Offensive Foul,TOR,Challenge,,Won,4,08:35.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_dentor_1_032421
03/24/2021,BOS,MIL,Offensive Foul,MIL,Challenge,,Lost,4,01:22.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_bosmil_1_032421
03/25/2021,WAS,NYK,Defensive Foul,WAS,Challenge,,Lost,4,07:31.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_wasnyk_1_032521
03/25/2021,LAC,SAS,Defensive Foul,LAC,Challenge,,Lost,3,05:53.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_lacsas_1_032521
03/25/2021,LAC,SAS,Defensive Foul,SAS,Challenge,,Won,4,03:06.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_lacsas_2_032521
03/25/2021,GSW,SAC,Defensive Foul,GSW,Challenge,,Won,4,02:29.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_gswsac_1_032521
03/26/2021,BKN,DET,Defensive Foul,DET,Challenge,,Won,3,05:07.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_bkndet_1_032621
03/26/2021,DEN,NOP,Defensive Foul,DEN,Challenge,,Won,3,08:55.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_dennop_1_032621
03/26/2021,BKN,DET,Defensive Foul,BKN,Challenge,,Lost,4,06:15.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_bkndet_2_032621
03/26/2021,BOS,MIL,Defensive Foul,MIL,Challenge,,Won,4,08:45.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_bosmil_1_032621
03/26/2021,MIA,CHA,Offensive Foul,MIA,Challenge,,Won,3,01:56.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_miacha_1_032621
03/26/2021,MEM,UTA,Defensive Foul,MEM,Challenge,,Lost,3,10:11.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_memuta_1_032621
03/26/2021,IND,DAL,Offensive Foul,IND,Challenge,,Lost,4,06:43.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_inddal_1_032621
03/27/2021,CHI,SAS,Defensive Foul,SAS,Challenge,,Won,2,07:48.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_chisas_1_032721
03/27/2021,HOU,MIN,Defensive Foul,HOU,Challenge,,Won,3,07:46.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_houmin_1_032721
03/27/2021,NYK,MIL,Defensive Foul,MIL,Challenge,,Lost,4,00:08.6,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_nykmil_1_032721
03/27/2021,BOS,OKC,Away Team Ball,OKC,Challenge,,Lost,4,05:27.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger17_bosokc_1_032721
03/27/2021,BOS,OKC,Defensive Foul,BOS,Challenge,,Lost,4,03:57.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_bosokc_1_032721
03/27/2021,PHI,LAC,Offensive Foul,LAC,Challenge,,Won,3,05:28.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_philac_1_032721
03/27/2021,CLE,SAC,Defensive Foul,CLE,Challenge,,Lost,2,02:02.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_clesac_1_032721
03/27/2021,CLE,SAC,Defensive Foul,SAC,Challenge,,Lost,4,00:53.4,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_clesac_2_032721
03/28/2021,POR,TOR,Defensive Foul,POR,Challenge,,Lost,4,03:29.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_portor_1_032821
03/28/2021,ATL,DEN,Defensive Foul,DEN,Challenge,,Won,2,02:00.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_atlden_1_032821
03/28/2021,ORL,LAL,Defensive Foul,LAL,Challenge,,Won,2,09:07.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_orllal_1_032821
03/28/2021,ORL,LAL,Defensive Foul,ORL,Challenge,,Lost,3,01:50.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_orllal_2_032821
03/29/2021,NOP,BOS,Defensive Foul,NOP,Challenge,,Won,3,11:03.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_nopbos_1_032921
03/29/2021,IND,WAS,Away Team Ball,IND,Challenge,,Won,4,03:34.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger17_indwas_1_032921
03/29/2021,SAC,SAS,Offensive Foul,SAC,Challenge,,Won,2,01:19.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_sacsas_1_032921
03/29/2021,NOP,BOS,Away Team Possession,BOS,Challenge,,Won,4,03:51.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_nopbos_2_032921
03/29/2021,DAL,OKC,Offensive Foul,OKC,Challenge,,Lost,4,11:00.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_dalokc_1_032921
03/29/2021,MEM,HOU,Defensive Foul,MEM,Challenge,,Lost,4,01:37.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_memhou_1_032921
03/29/2021,TOR,DET,Loose Ball Foul,TOR,Challenge,,Lost,4,03:42.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_tordet_1_032921
03/29/2021,CLE,UTA,Defensive Foul,UTA,Challenge,,Won,3,08:44.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_cleuta_1_032921
03/30/2021,CHA,WAS,Defensive Foul,WAS,Challenge,,Won,4,07:30.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_chawas_1_033021
03/30/2021,PHI,DEN,Defensive Foul,PHI,Challenge,,Won,4,01:15.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_phiden_1_033021
03/30/2021,ORL,LAC,Defensive Foul,ORL,Challenge,,Lost,4,05:17.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_orllac_1_033021
03/31/2021,MIA,IND,Offensive Foul,IND,Challenge,,Won,4,06:11.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_miaind_1_033121
03/31/2021,DAL,BOS,Defensive Foul,BOS,Challenge,,Lost,3,05:12.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_dalbos_1_033121
03/31/2021,POR,DET,Defensive Foul,DET,Challenge,,Lost,4,03:10.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_pordet_1_033121
03/31/2021,HOU,BKN,Defensive Foul,HOU,Challenge,,Won,4,03:22.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_houbkn_1_033121
03/31/2021,MIL,LAL,Defensive Foul,LAL,Challenge,,Won,2,10:30.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_millal_1_033121
03/31/2021,CHI,PHX,Defensive Foul,PHX,Challenge,,Won,3,08:00.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_chiphx_1_033121
04/01/2021,WAS,DET,Defensive Foul,DET,Challenge,,Lost,4,01:23.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_wasdet_1_040121
04/01/2021,ATL,SAS,Home Team Ball,ATL,Challenge,,Won,2,05:21.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger17_atlsas_1_040121
04/01/2021,ORL,NOP,Defensive Foul,ORL,Challenge,,Won,4,01:55.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_orlnop_1_040121
04/01/2021,ORL,NOP,Offensive Foul,NOP,Challenge,,Won,5,03:47.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_orlnop_2_040121
04/01/2021,ATL,SAS,Defensive Foul,SAS,Challenge,,Lost,4,00:39.5,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_atlsas_1_040121
04/02/2021,DAL,NYK,Defensive Foul,NYK,Challenge,,Won,3,11:05.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_dalnyk_1_040221
04/02/2021,GSW,TOR,Loose Ball Foul,GSW,Challenge,,Won,3,01:10.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_gswtor_1_040221
04/02/2021,MIN,MEM,Defensive Foul,MIN,Challenge,,Won,3,04:39.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_minmem_1_040221
04/02/2021,MIN,MEM,Defensive Foul,MEM,Challenge,,Lost,4,04:28.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_minmem_2_040221
04/02/2021,CHI,UTA,Defensive Foul,UTA,Challenge,,Lost,4,10:19.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_chiuta_1_040221
04/02/2021,ATL,NOP,Offensive Foul,NOP,Challenge,,Lost,4,09:08.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_atlnop_1_040221
04/02/2021,LAL,SAC,Defensive Foul,SAC,Challenge,,Won,4,06:30.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_lalsac_1_040221
04/03/2021,IND,SAS,Defensive Foul,SAS,Challenge,,Lost,2,01:24.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_indsas_1_040321
04/03/2021,CLE,MIA,Defensive Foul,MIA,Challenge,,Lost,4,04:52.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_clemia_1_040321
04/03/2021,IND,SAS,Defensive Foul,IND,Challenge,,Lost,4,00:29.8,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_indsas_2_040321
04/04/2021,LAL,LAC,Offensive Foul,LAC,Challenge,,Lost,2,06:19.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_lallac_1_040421
04/04/2021,GSW,ATL,Defensive Foul,ATL,Challenge,,Lost,2,00:39.5,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_gswatl_1_040421
04/04/2021,MEM,PHI,Defensive Foul,PHI,Challenge,,Lost,4,03:19.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_memphi_1_040421
04/04/2021,ORL,DEN,Defensive Foul,DEN,Challenge,,Lost,3,02:39.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_orlden_1_040421
04/05/2021,SAC,MIN,Defensive Foul,SAC,Challenge,,Lost,2,04:06.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_sacmin_1_040521
04/05/2021,WAS,TOR,Offensive Foul,TOR,Challenge,,Won,3,11:27.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_wastor_1_040521
04/05/2021,WAS,TOR,Home Team Ball,WAS,Challenge,,Won,3,07:53.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger17_wastor_1_040521
04/05/2021,SAC,MIN,Away Team Ball,MIN,Challenge,,Won,3,01:49.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger17_sacmin_1_040521
04/05/2021,PHX,HOU,Defensive Foul,HOU,Challenge,,Lost,2,04:28.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_phxhou_1_040521
04/05/2021,DET,OKC,Loose Ball Foul,DET,Challenge,,Lost,4,06:00.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_detokc_1_040521
04/05/2021,NYK,BKN,Defensive Foul,NYK,Challenge,,Won,4,04:05.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_nykbkn_1_040521
04/05/2021,PHX,HOU,Home Team Ball,PHX,Challenge,,Won,4,02:17.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger17_phxhou_1_040521
04/06/2021,LAL,TOR,Defensive Foul,LAL,Challenge,,Lost,3,07:11.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_laltor_1_040621
04/06/2021,LAL,TOR,Defensive Foul,TOR,Challenge,,Won,4,00:18.3,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_laltor_2_040621
04/06/2021,MIL,GSW,Defensive Foul,GSW,Challenge,,Lost,4,02:09.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_milgsw_1_040621
04/07/2021,NOP,BKN,Offensive Foul,BKN,Challenge,,Won,1,04:23.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_nopbkn_1_040721
04/07/2021,NYK,BOS,Offensive Foul,BOS,Challenge,,Lost,1,01:50.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_nykbos_1_040721
04/07/2021,DAL,HOU,Defensive Foul,HOU,Challenge,,Won,1,03:36.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_dalhou_1_040721
04/07/2021,MIN,IND,Defensive Foul,IND,Challenge,,Lost,4,07:27.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_minind_1_040721
04/07/2021,NYK,BOS,Defensive Foul,NYK,Challenge,,Lost,3,05:34.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_nykbos_2_040721
04/07/2021,NOP,BKN,Offensive Foul,NOP,Challenge,,Won,3,11:04.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_nopbkn_2_040721
04/07/2021,CHA,OKC,Defensive Foul,CHA,Challenge,,Won,3,08:10.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_chaokc_1_040721
04/08/2021,CHI,TOR,Offensive Foul,CHI,Challenge,,Won,4,06:59.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_chitor_1_040821
04/08/2021,LAL,MIA,Defensive Foul,MIA,Challenge,,Won,4,00:48.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_lalmia_1_040821
04/08/2021,POR,UTA,Defensive Foul,UTA,Challenge,,Won,1,00:07.4,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_poruta_1_040821
04/08/2021,MIL,DAL,Defensive Foul,MIL,Challenge,,Lost,4,05:43.0,https://dmmx2.nba.com/videourlredirect?&project=/opsrep/trigger16_mildal_1_040821
